china_code,china_name,risk_pca,risk_rf,risk_ensemble
1020300,人民法院负责人,0.087966592,0.08572048,0.086815194
1020400,人民检察院负责人,0.087966592,0.08572048,0.086815194
1020500,国家行政机关及其工作机构负责人,0.087966592,0.08572048,0.086815194
1030201,工会负责人,0.204296727,0.191190884,0.197578435
1030202,中国共产主义青年团负责人,0.204296727,0.191190884,0.197578435
1030203,妇女联合会负责人,0.204296727,0.191190884,0.197578435
1030299,其他人民团体及其工作机构负责人,0.204296727,0.191190884,0.197578435
1030300,群众自治组织负责人,0,0,0
1039900,其他社会团体及其工作机构负责人,0.204296727,0.191190884,0.197578435
1040101,高等学校校长,0.302418832,0.314401901,0.308561569
1040102,中等职业教育学校校长,0.302418832,0.314401901,0.308561569
1040103,中小学校校长,0.302418832,0.314401901,0.308561569
1040199,其他教育教学单位负责人,0.302418832,0.314401901,0.308561569
1040200,卫生单位负责人,0.020914097,0.035169021,0.028221429
1040300,科研单位负责人,0.19825564,0.181258167,0.189542428
1049900,其他事业单位负责人,0.19825564,0.181258167,0.189542428
1050101,企业董事,0.089530049,0.088080814,0.088787145
1050199,其他企业负责人,0.089530049,0.088080814,0.088787145
2010100,哲学研究人员,0.176347953,0.172448452,0.174348998
2010200,经济学研究人员,0.164753239,0.147573604,0.155946648
2010300,法学研究人员,0.123917408,0.107050906,0.115271334
2010400,社会学研究人员,0.159359585,0.161068213,0.160235459
2010500,教育科学研究人员,0.228848035,0.225838827,0.227305461
2010600,文学、艺术研究人员,0.479104358,0.467689284,0.473252785
2010800,历史学研究人员,0.176347953,0.172448452,0.174348998
2010900,管理科学研究人员,0.343315124,0.335226276,0.339168634
2011000,数学研究人员,0.200228722,0.192761989,0.19640114
2011100,物理学研究人员,0.182902673,0.182607873,0.182751554
2011200,化学研究人员,0.208663394,0.204320609,0.206437204
2011300,天文学研究人员,0.285147582,0.27694653,0.280943574
2011400,地球科学研究人员,0.285147582,0.27694653,0.280943574
2011500,生物科学研究人员,0.186604776,0.18426769,0.185406743
2011600,农业科学研究人员,0.186604776,0.18426769,0.185406743
2020100,地质勘探工程技术人员,0.285147582,0.27694653,0.280943574
2020201,大地测量工程技术人员,0.285147582,0.27694653,0.280943574
2020202,工程测量工程技术人员,0.464941265,0.468577458,0.466805243
2020203,摄影测量与遥感工程技术人员,0.285147582,0.27694653,0.280943574
2020204,地图制图与印刷工程技术人员,0.464941265,0.468577458,0.466805243
2020205,海洋测绘工程技术人员,0.285147582,0.27694653,0.280943574
2020299,其他测绘工程技术人员,0.464941265,0.468577458,0.466805243
2020301,采矿工程技术人员,0.136508894,0.133998306,0.135221921
2020302,选矿与矿物加工工程技术人员,0.136508894,0.133998306,0.135221921
2020399,其他矿山工程技术人员,0.136508894,0.133998306,0.135221921
2020401,石油开采工程技术人员,0.280179904,0.265676603,0.27274525
2020402,石油储运工程技术人员,0.280179904,0.265676603,0.27274525
2020499,其他石油工程技术人员,0.280179904,0.265676603,0.27274525
2020501,冶炼工程技术人员,0.136508894,0.133998306,0.135221921
2020502,轧制工程技术人员,0.136508894,0.133998306,0.135221921
2020503,焦化工程技术人员,0.280179904,0.265676603,0.27274525
2020504,金属材料工程技术人员,0.192897132,0.189830005,0.191324867
2020505,耐火材料工程技术人员,0.192897132,0.189830005,0.191324867
2020506,碳素材料工程技术人员,0.192897132,0.189830005,0.191324867
2020507,冶金热能工程技术人员,0.136508894,0.133998306,0.135221921
2020599,其他冶金工程技术人员,0.136508894,0.133998306,0.135221921
2020601,化工实验工程技术人员,0.280179904,0.265676603,0.27274525
2020602,化工设计工程技术人员,0.280179904,0.265676603,0.27274525
2020603,化工生产工程技术人员,0.280179904,0.265676603,0.27274525
2020699,其他化工工程技术人员,0.280179904,0.265676603,0.27274525
2020701,机械设计工程技术人员,0.278892007,0.25112709,0.264659209
2020702,机械制造工程技术人员,0.278892007,0.25112709,0.264659209
2020703,仪器仪表工程技术人员,0.278892007,0.25112709,0.264659209
2020704,设备工程技术人员,0.278892007,0.25112709,0.264659209
2020799,其他机械工程技术人员,0.278892007,0.25112709,0.264659209
2020801,装甲车辆工程技术人员,0.278892007,0.25112709,0.264659209
2020802,火炮枪械工程技术人员,0.278892007,0.25112709,0.264659209
2020803,弹箭工程技术人员,0.278892007,0.25112709,0.264659209
2020804,火炸药工程技术人员,0.280179904,0.265676603,0.27274525
2020805,光电火控工程技术人员,0.316809265,0.298131337,0.307234622
2020899,其他兵器工程技术人员,0.278892007,0.25112709,0.264659209
2020901,飞机设计工程技术人员,0.211522142,0.199977935,0.205604373
2020902,飞机制造工程技术人员,0.211522142,0.199977935,0.205604373
2020903,飞机发动机设计工程技术人员,0.211522142,0.199977935,0.205604373
2020904,飞机发动机制造工程技术人员,0.211522142,0.199977935,0.205604373
2020999,其他航空工程技术人员,0.211522142,0.199977935,0.205604373
2021000,航天工程技术人员,0.211522142,0.199977935,0.205604373
2021101,电子材料工程技术人员,0.192897132,0.189830005,0.191324867
2021401,电机与电器工程技术人员,0.316809265,0.298131337,0.307234622
2021402,电力拖动与自动控制工程技术人员,0.316809265,0.298131337,0.307234622
2021403,电线电缆与电工材料技术人员,0.192897132,0.189830005,0.191324867
2021499,其他电气工程技术人员,0.316809265,0.298131337,0.307234622
2021501,发电工程技术人员,0.316809265,0.298131337,0.307234622
2021502,输变电工程技术人员,0.316809265,0.298131337,0.307234622
2021503,供用电工程技术人员,0.316809265,0.298131337,0.307234622
2021599,其他电力工程技术人员,0.316809265,0.298131337,0.307234622
2021701,广播电视编播工程技术人员,0.451293967,0.455327226,0.453361488
2021703,电影工程技术人员,0.526432486,0.535575224,0.531119219
2021799,其他广播电影电视工程技术人员,0.526432486,0.535575224,0.531119219
2021801,汽车运用工程技术人员,0.278892007,0.25112709,0.264659209
2021802,船舶运用工程技术人员,0.481640763,0.480515874,0.481064125
2021803,水上交通工程技术人员,0.279504162,0.264947138,0.272041968
2021804,海上救助打捞工程技术人员,0.481640763,0.480515874,0.481064125
2021805,船舶检验工程技术人员,0.481640763,0.480515874,0.481064125
2021899,其他交通工程技术人员,0.279504162,0.264947138,0.272041968
2021901,民用航空维修与适航专业技术人员,0.480985245,0.465290159,0.47293966
2021902,航行航空工程技术人员,0.480985245,0.465290159,0.47293966
2021903,通用航空技术人员,0.480985245,0.465290159,0.47293966
2021904,航空运输工程技术人员,0.279504162,0.264947138,0.272041968
2021999,其他民用航空工程技术人员,0.480985245,0.465290159,0.47293966
2022001,铁道运输工程技术人员,0.279504162,0.264947138,0.272041968
2022002,铁路机务工程技术人员,0.278892007,0.25112709,0.264659209
2022003,铁路车辆工程技术人员,0.278892007,0.25112709,0.264659209
2022099,其他铁路工程技术人员,0.279504162,0.264947138,0.272041968
2022101,城镇规划设计工程技术人员,0.279504162,0.264947138,0.272041968
2022102,建筑设计工程技术人员,0.279504162,0.264947138,0.272041968
2022103,土木建筑工程技术人员,0.279504162,0.264947138,0.272041968
2022104,风景园林工程技术人员,0.279504162,0.264947138,0.272041968
2022105,道路与桥梁工程技术人员,0.279504162,0.264947138,0.272041968
2022106,港口与航道工程技术人员,0.279504162,0.264947138,0.272041968
2022107,机场工程技术人员,0.279504162,0.264947138,0.272041968
2022108,铁路建筑工程技术人员,0.279504162,0.264947138,0.272041968
2022109,水利水电建筑工程技术人员,0.279504162,0.264947138,0.272041968
2022199,其他建筑工程技术人员,0.279504162,0.264947138,0.272041968
2022201,硅酸盐工程技术人员,0.192897132,0.189830005,0.191324867
2022202,非金属矿及制品工程技术人员,0.192897132,0.189830005,0.191324867
2022203,无机非金属新材料工程技术人员,0.192897132,0.189830005,0.191324867
2022299,其他建材工程技术人员,0.192897132,0.189830005,0.191324867
2022301,林业生态环境工程技术人员,0.186604776,0.18426769,0.185406743
2022302,森林培育工程技术人员,0.186604776,0.18426769,0.185406743
2022303,园林绿化工程技术人员,0.279504162,0.264947138,0.272041968
2022304,野生动物保护与繁殖利用工程技术人员,0.186604776,0.18426769,0.185406743
2022305,自然保护区工程技术人员,0.186604776,0.18426769,0.185406743
2022306,森林保护工程技术人员,0.186604776,0.18426769,0.185406743
2022307,木、竹材加工工程技术人员,0.279504162,0.264947138,0.272041968
2022308,森林采伐和运输工程技术人员,0.279504162,0.264947138,0.272041968
2022309,经济林和林特产品加工工程技术人员,0.186604776,0.18426769,0.185406743
2022310,森林资源管理与监测工程技术人员,0.186604776,0.18426769,0.185406743
2022399,其他林业工程技术人员,0.186604776,0.18426769,0.185406743
2022401,水资源工程技术人员,0.279504162,0.264947138,0.272041968
2022402,治河及泥沙治理工程技术人员,0.279504162,0.264947138,0.272041968
2022499,其他水利工程技术人员,0.279504162,0.264947138,0.272041968
2022501,海洋调查与监测工程技术人员,0.285147582,0.27694653,0.280943574
2022502,海洋环境预报工程技术人员,0.285147582,0.27694653,0.280943574
2022503,海洋资源开发利用和保护工程技术人员,0.186604776,0.18426769,0.185406743
2022504,海洋工程勘察设计工程技术人员,0.279504162,0.264947138,0.272041968
2022599,其他海洋工程技术人员,0.279504162,0.264947138,0.272041968
2022601,水产养殖工程技术人员,0.186604776,0.18426769,0.185406743
2022602,渔业资源开发利用工程技术人员,0.186604776,0.18426769,0.185406743
2022699,其他水产工程技术人员,0.186604776,0.18426769,0.185406743
2022701,纺纱工程技术人员,0.279504162,0.264947138,0.272041968
2022702,织造工程技术人员,0.279504162,0.264947138,0.272041968
2022703,染整工程技术人员,0.280179904,0.265676603,0.27274525
2022799,其他纺织工程技术人员,0.279504162,0.264947138,0.272041968
2022800,食品工程技术人员,0.279504162,0.264947138,0.272041968
2022901,气象观测人员,0.285147582,0.27694653,0.280943574
2022902,天气预报人员,0.285147582,0.27694653,0.280943574
2022903,气候监测预测人员,0.285147582,0.27694653,0.280943574
2022904,应用气象人员,0.285147582,0.27694653,0.280943574
2022905,气象服务人员,0.285147582,0.27694653,0.280943574
2022999,其他气象工程技术人员,0.285147582,0.27694653,0.280943574
2023000,地震工程技术人员,0.285147582,0.27694653,0.280943574
2023101,环境损害控制工程技术人员,0.279504162,0.264947138,0.272041968
2023102,环境监测工程技术人员,0.279504162,0.264947138,0.272041968
2023103,环境污染治理工程技术人员,0.279504162,0.264947138,0.272041968
2023199,其他环境保护工程技术人员,0.279504162,0.264947138,0.272041968
2023200,安全工程技术人员,0.279504162,0.264947138,0.272041968
2023301,标准化工程技术人员,0.516445171,0.516375994,0.516409709
2023302,计量工程技术人员,0.516445171,0.516375994,0.516409709
2023303,质量工程技术人员,0.516445171,0.516375994,0.516409709
2023399,其他标准化、计量、质量工程技术人员,0.516445171,0.516375994,0.516409709
2023401,普通工业工程技术人员,0.279504162,0.264947138,0.272041968
2023402,系统规划与管理工程技术人员,0.343315124,0.335226276,0.339168634
2023403,设施规划与设计工程技术人员,0.279504162,0.264947138,0.272041968
2023404,生产组织与管理工程技术人员,0.343315124,0.335226276,0.339168634
2023405,质量管理与可靠性控制工程技术人员,0.516445171,0.516375994,0.516409709
2023406,营销工程技术人员,0.341585939,0.314826752,0.327868697
2023407,人力资源开发与管理工程技术人员,0.339732741,0.326660934,0.333031897
2023499,其他管理（工业）工程技术人员,0.343315124,0.335226276,0.339168634
2029900,其他工程技术人员,0.279504162,0.264947138,0.272041968
2030100,土壤肥料技术人员,0.186604776,0.18426769,0.185406743
2030200,植物保护技术人员,0.186604776,0.18426769,0.185406743
2030300,园艺技术人员,0.186604776,0.18426769,0.185406743
2030400,作物遗传育种栽培技术人员,0.186604776,0.18426769,0.185406743
2030601,畜牧技术人员,0.186604776,0.18426769,0.185406743
2030602,草业技术人员,0.186604776,0.18426769,0.185406743
2030699,其他畜牧与草业技术人员,0.186604776,0.18426769,0.185406743
2039900,其他农业技术人员,0.186604776,0.18426769,0.185406743
2040101,飞行驾驶员,0.480985245,0.465290159,0.47293966
2040102,飞行机械员,0.480985245,0.465290159,0.47293966
2040103,飞行领航员,0.480985245,0.465290159,0.47293966
2040104,飞行通信员,0.480985245,0.465290159,0.47293966
2040199,其他飞行人员和领航人员,0.480985245,0.465290159,0.47293966
2040201,甲板部技术人员,0.481640763,0.480515874,0.481064125
2040202,轮机部技术人员,0.481640763,0.480515874,0.481064125
2040203,船舶引航员,0.481640763,0.480515874,0.481064125
2040299,其他船舶指挥和引航人员,0.481640763,0.480515874,0.481064125
2050501,流行病学医师,0.130040412,0.115376427,0.122523388
2050502,营养与食品卫生医师,0.130040412,0.115376427,0.122523388
2050503,环境卫生医师,0.130040412,0.115376427,0.122523388
2050504,职业病医师,0.130040412,0.115376427,0.122523388
2050505,劳动（职业）卫生医师,0.130040412,0.115376427,0.122523388
2050506,放射卫生医师,0.130040412,0.115376427,0.122523388
2050507,少儿和学校卫生医师,0.130040412,0.115376427,0.122523388
2050599,其他公共卫生医师,0.130040412,0.115376427,0.122523388
2050601,西药剂师,0.216728826,0.209843935,0.213199507
2050602,中药剂师,0.216728826,0.209843935,0.213199507
2050699,其他药剂人员,0.216728826,0.209843935,0.213199507
2050701,影像技师,0.399972363,0.399879759,0.399924892
2050702,麻醉技师,0.210087962,0.197478013,0.203623874
2050703,病理技师,0.210087962,0.197478013,0.203623874
2050704,临床检验技师,0.54470032,0.557929964,0.551482075
2050705,公卫检验技师,0.54470032,0.557929964,0.551482075
2050706,卫生工程技师,0.210087962,0.197478013,0.203623874
2050707,输（采供）血技师,0.210087962,0.197478013,0.203623874
2050799,其他医疗技术人员,0.210087962,0.197478013,0.203623874
2050801,病房护士,0.186112768,0.180623038,0.183298633
2050802,门诊护士,0.186112768,0.180623038,0.183298633
2050803,急诊护士,0.186112768,0.180623038,0.183298633
2050804,手术室护士,0.186112768,0.180623038,0.183298633
2050805,供应室护士,0.186112768,0.180623038,0.183298633
2050806,社区护士,0.186112768,0.180623038,0.183298633
2050807,助产士,0.186112768,0.180623038,0.183298633
2050899,其他护理人员,0.186112768,0.180623038,0.183298633
2059900,其他卫生专业技术人员,0.317751338,0.311347505,0.314468617
2060100,经济计划人员,0.164753239,0.147573604,0.155946648
2060200,统计人员,0.200228722,0.192761989,0.19640114
2060300,会计人员,0.339732741,0.326660934,0.333031897
2060400,审计人员,0.339732741,0.326660934,0.333031897
2060500,国际商务人员,0.341585939,0.314826752,0.327868697
2070101,银行货币发行员,0.164753239,0.147573604,0.155946648
2070102,银行国库业务员,0.339732741,0.326660934,0.333031897
2070103,银行外汇管理员,0.164753239,0.147573604,0.155946648
2070104,银行清算员,0.339732741,0.326660934,0.333031897
2070105,银行信贷员,0.164753239,0.147573604,0.155946648
2070106,银行国外业务员,0.164753239,0.147573604,0.155946648
2070107,银行信托业务员,0.164753239,0.147573604,0.155946648
2070108,银行信用卡业务员,0.341585939,0.314826752,0.327868697
2070109,银行储蓄员,0.560100516,0.564992399,0.562608184
2070201,精算师,0.200228722,0.192761989,0.19640114
2070202,保险推销员,0.341585939,0.314826752,0.327868697
2070301,证券发行员,0.164753239,0.147573604,0.155946648
2070302,证券交易员,0.164753239,0.147573604,0.155946648
2070303,证券投资顾问,0.164753239,0.147573604,0.155946648
2080100,法官,0.343640243,0.359327837,0.351681987
2080200,检察官,0.343640243,0.359327837,0.351681987
2080300,律师,0.123917408,0.107050906,0.115271334
2080400,公证员,0.377102005,0.382031111,0.379628754
2080501,法医,0.54470032,0.557929964,0.551482075
2080599,其他司法鉴定人员,0.54470032,0.557929964,0.551482075
2080600,书记员,0.624797444,0.619535119,0.622099881
2089900,其他法律专业人员,0.377102005,0.382031111,0.379628754
2090100,高等教育教师,0.228848035,0.225838827,0.227305461
2090201,中等职业教育理论教师,0.315003914,0.300576953,0.307608393
2090202,实习指导教师,0.315003914,0.300576953,0.307608393
2090299,其他中等职业教育教师,0.315003914,0.300576953,0.307608393
2090300,中学教师,0.333542751,0.339811155,0.336756048
2090400,小学教师,0.555321744,0.569063539,0.562366036
2090500,幼儿教师,0.312252651,0.339494625,0.326217379
2100101,文学作家,0.479104358,0.467689284,0.473252785
2100102,曲艺作家,0.479104358,0.467689284,0.473252785
2100103,剧作家,0.479104358,0.467689284,0.473252785
2100104,作曲家,0.479104358,0.467689284,0.473252785
2100105,词作家,0.479104358,0.467689284,0.473252785
2100106,文艺评论员,0.479104358,0.467689284,0.473252785
2100107,皮影戏木偶戏作家,0.479104358,0.467689284,0.473252785
2100199,其他文艺创作和评论人员,0.479104358,0.467689284,0.473252785
2100201,电影电视导演,0.727413868,0.746007211,0.736945151
2100202,戏剧导演,0.727413868,0.746007211,0.736945151
2100203,舞蹈编导,0.727413868,0.746007211,0.736945151
2100204,音乐指挥,0.479104358,0.467689284,0.473252785
2100299,其他编导和音乐指挥人员,0.727413868,0.746007211,0.736945151
2100301,电影电视演员,0.479104358,0.467689284,0.473252785
2100302,戏剧演员,0.479104358,0.467689284,0.473252785
2100303,舞蹈演员,0.479104358,0.467689284,0.473252785
2100304,曲艺演员,0.479104358,0.467689284,0.473252785
2100305,杂技魔术演员,0.479104358,0.467689284,0.473252785
2100306,歌唱演员,0.479104358,0.467689284,0.473252785
2100307,皮影戏演员,0.479104358,0.467689284,0.473252785
2100308,木偶戏演员,0.479104358,0.467689284,0.473252785
2100399,其他演员,0.479104358,0.467689284,0.473252785
2100401,民族乐器演奏员,0.479104358,0.467689284,0.473252785
2100402,外国乐器演奏员,0.479104358,0.467689284,0.473252785
2100499,其他乐器演奏员,0.479104358,0.467689284,0.473252785
2100501,电影电视制片,0.727413868,0.746007211,0.736945151
2100502,电影电视场记,0.526432486,0.535575224,0.531119219
2100503,电影电视摄影师,0.526432486,0.535575224,0.531119219
2100504,照明师,0.526432486,0.535575224,0.531119219
2100505,录音师,0.526432486,0.535575224,0.531119219
2100506,剪辑师,0.526432486,0.535575224,0.531119219
2100507,美工师,0.526432486,0.535575224,0.531119219
2100510,道具师,0.526432486,0.535575224,0.531119219
2100511,电影电视片发行人,0.341585939,0.314826752,0.327868697
2100512,舞台监督,0.727413868,0.746007211,0.736945151
2100513,戏剧制作人,0.727413868,0.746007211,0.736945151
2100599,其他电影电视制作及舞台专业人员,0.526432486,0.535575224,0.531119219
2100601,画家,0.479104358,0.467689284,0.473252785
2100602,篆刻家,0.479104358,0.467689284,0.473252785
2100603,雕塑家,0.479104358,0.467689284,0.473252785
2100604,书法家,0.479104358,0.467689284,0.473252785
2100605,陶艺家,0.479104358,0.467689284,0.473252785
2100699,其他美术专业人员,0.479104358,0.467689284,0.473252785
2100701,特种工艺设计人员,0.529977888,0.546520127,0.538457738
2100702,实用工艺设计人员,0.529977888,0.546520127,0.538457738
2100703,现代工艺设计人员,0.529977888,0.546520127,0.538457738
2100704,装潢美术设计人员,0.529977888,0.546520127,0.538457738
2100705,服装设计人员,0.529977888,0.546520127,0.538457738
2100706,室内装饰设计人员,0.529977888,0.546520127,0.538457738
2100707,陈列展览设计人员,0.529977888,0.546520127,0.538457738
2100708,广告设计人员,0.529977888,0.546520127,0.538457738
2100799,其他工艺美术专业人员,0.529977888,0.546520127,0.538457738
2110101,教练员,0.513052553,0.518671512,0.515932933
2110102,裁判员,0.513052553,0.518671512,0.515932933
2110103,运动员,0.437117342,0.4023251,0.419282211
2120101,文字记者,0.451293967,0.455327226,0.453361488
2120102,摄影记者,0.451293967,0.455327226,0.453361488
2120199,其他记者,0.451293967,0.455327226,0.453361488
2120201,文字编辑,0.451293967,0.455327226,0.453361488
2120202,美术编辑,0.451293967,0.455327226,0.453361488
2120203,技术编辑,0.451293967,0.455327226,0.453361488
2120204,电子出版物编辑,0.451293967,0.455327226,0.453361488
2120299,其他编辑,0.451293967,0.455327226,0.453361488
2120300,校对员,0.633560345,0.641802372,0.637785357
2120401,播音员,0.451293967,0.455327226,0.453361488
2120402,节目主持人,0.451293967,0.455327226,0.453361488
2120499,其他播音员及节目主持人,0.451293967,0.455327226,0.453361488
2120500,翻译,0.270852045,0.297904476,0.284719609
2120602,档案业务人员,0.262199247,0.24205976,0.251875382
2120603,缩微摄影人员,0.526432486,0.535575224,0.531119219
2120701,考古工作者,0.176347953,0.172448452,0.174348998
2120702,文物鉴定和保管人员,0.262199247,0.24205976,0.251875382
2120703,文物保护专业人员,0.537444839,0.537693376,0.537572243
2120799,其他考古及文物保护专业人员,0.537444839,0.537693376,0.537572243
2130000,宗教职业者,0.262092299,0.257716449,0.259849159
3010101,行政业务办公人员,0.624797444,0.619535119,0.622099881
3010102,行政执法人员,0.28173686,0.2730965,0.277307655
3010199,其他行政业务人员,0.624797444,0.619535119,0.622099881
3010201,秘书,0.633560345,0.641802372,0.637785357
3010202,公关员,0.124411437,0.095608144,0.109646349
3010204,打字员,0.633560345,0.641802372,0.637785357
3010205,计算机操作员,0.624797444,0.619535119,0.622099881
3010206,制图员,0.464941265,0.468577458,0.466805243
3020100,人民警察,0.332606265,0.31960428,0.325941213
3020201,保安员,0.277241194,0.277211116,0.277225776
3020202,违禁品检查员,0.452897169,0.455826144,0.454398615
3020203,金融守押员,0.277241194,0.277211116,0.277225776
3020299,其他治安保卫人员,0.452897169,0.455826144,0.454398615
3020301,灭火员,0.296454013,0.300481088,0.298518365
3020302,消防抢险救援员,0.296454013,0.300481088,0.298518365
3020303,防火员,0.296454013,0.300481088,0.298518365
3020304,建 (构) 筑物消防员,0.296454013,0.300481088,0.298518365
3020305,火灾瞭望观察员,0.296454013,0.300481088,0.298518365
3020399,其他消防人员,0.296454013,0.300481088,0.298518365
3029900,其他安全保卫和消防人员,0.452897169,0.455826144,0.454398615
3030101,邮政营业员,0.417211171,0.407412401,0.412188145
3030102,邮件处理员,0.54196569,0.54647482,0.544277151
3030104,邮政储汇员,0.560100516,0.564992399,0.562608184
3030105,报刊发行员,0.54263199,0.554440414,0.548685202
3030106,集邮业务员,0.417211171,0.407412401,0.412188145
3030108,邮政机务员,0.468301556,0.465439965,0.466834653
3030199,其他邮政业务人员,0.429124885,0.438986495,0.434180125
3030201,电信业务营业员,0.417211171,0.407412401,0.412188145
3030202,话务员,0.54196569,0.54647482,0.544277151
3030203,报务员,0.54196569,0.54647482,0.544277151
3030299,其他电信业务人员,0.429124885,0.438986495,0.434180125
3030301,传输机务员,0.468301556,0.465439965,0.466834653
3030302,线务员,0.577837834,0.583804179,0.58089629
3030303,电话电报交换机务员,0.468301556,0.465439965,0.466834653
3030304,用户通信终端维修员,0.577837834,0.583804179,0.58089629
3030305,通信电力机务员,0.468301556,0.465439965,0.466834653
3030306,市话测量员,0.468301556,0.465439965,0.466834653
3030399,其他电信通信传输业务人员,0.468301556,0.465439965,0.466834653
3039900,其他邮政和电信业务人员,0.429124885,0.438986495,0.434180125
4010101,营业员,0.268590147,0.264242443,0.266361435
4010102,收银员,0.478626773,0.494751424,0.48689256
4010201,推销员,0.54263199,0.554440414,0.548685202
4010202,出版物发行员,0.268590147,0.264242443,0.266361435
4010203,服装模特,0.54263199,0.554440414,0.548685202
4010301,采购员,0.474618059,0.467539324,0.470989372
4010302,收购员,0.474618059,0.467539324,0.470989372
4010303,中药购销员,0.268590147,0.264242443,0.266361435
4010399,其他采购人员,0.474618059,0.467539324,0.470989372
4010401,鉴定估价师,0.383877421,0.390073951,0.387053874
4010402,拍卖师,0.407547072,0.405466299,0.406480431
4010403,典当业务员,0.407547072,0.405466299,0.406480431
4010404,租赁业务员,0.407547072,0.405466299,0.406480431
4010501,废旧物资回收挑选工,1,1,1
4010502,废旧物资加工工,1,1,1
4010503,船体拆解工,1,1,1
4010601,粮油管理员,0.474618059,0.467539324,0.470989372
4010699,其他粮油管理人员,0.474618059,0.467539324,0.470989372
4010701,商品监督员,0.28173686,0.2730965,0.277307655
4010702,市场管理员,0.28173686,0.2730965,0.277307655
4010799,其他商品监督和市场管理人员,0.471250616,0.467005907,0.469074701
4019901,医药商品购销员,0.268590147,0.264242443,0.266361435
4019902,中药调剂员,0.210087962,0.197478013,0.203623874
4019903,摊商,0.54263199,0.554440414,0.548685202
4020101,保管员,0.703828228,0.724634977,0.714494143
4020103,商品养护员,0.703828228,0.724634977,0.714494143
4020104,保鲜员,0.703828228,0.724634977,0.714494143
4020105,冷藏工,0.703828228,0.724634977,0.714494143
4020199,其他保管人员,0.703828228,0.724634977,0.714494143
4030101,中式烹调师,0.726047252,0.73117425,0.728675444
4030102,中式面点师,0.726047252,0.73117425,0.728675444
4030199,其他中餐烹饪人员,0.726047252,0.73117425,0.728675444
4030201,西式烹调师,0.726047252,0.73117425,0.728675444
4030202,西式面点师,0.726047252,0.73117425,0.728675444
4030299,其他西餐烹饪人员,0.726047252,0.73117425,0.728675444
4030502,餐具清洗保管员,0.749917821,0.758142759,0.754134073
4040101,前厅服务员,0.742661837,0.750340656,0.746598138
4040102,客房服务员,0.856125063,0.864110705,0.860218648
4040103,旅店服务员,0.856125063,0.864110705,0.860218648
4040201,导游,0.581611176,0.591801563,0.586834952
4040207,园林植物保护工,0.690854883,0.686025511,0.68837926
4040208,观赏动物饲养工,0.690854883,0.686025511,0.68837926
4040301,社会体育指导员,0.513052553,0.518671512,0.515932933
4040302,体育场地工,0.689632284,0.692921357,0.691318322
4060101,医疗临床辅助服务员,0.412775903,0.398060187,0.405232361
4060102,药房辅助员,0.412775903,0.398060187,0.405232361
4060103,卫生防疫、妇幼保健员,0.412775903,0.398060187,0.405232361
4060199,其他医疗卫生辅助服务人员,0.412775903,0.398060187,0.405232361
4070101,中介代理人,0.407547072,0.405466299,0.406480431
4070102,职业指导员,0.451091585,0.451698917,0.451402914
4070201,物业管理员,0.19825564,0.181258167,0.189542428
4070299,其他物业管理人员,0.19825564,0.181258167,0.189542428
4070301,供水生产工,0.62504381,0.625030085,0.625036775
4070302,供水供应工,0.62504381,0.625030085,0.625036775
4070303,生活燃料供应工,0.535783404,0.516439191,0.525867211
4070304,锅炉操作工,0.741948571,0.739127355,0.740502365
4070501,摄影师,0.788439383,0.765444748,0.776651918
4070502,冲印师,0.788439383,0.765444748,0.776651918
4070599,其他摄影服务人员,0.788439383,0.765444748,0.776651918
4070701,洗衣师,0.661305748,0.677877986,0.669800977
4070702,染色师,0.661305748,0.677877986,0.669800977
4070799,其他洗染织补人员,0.661305748,0.677877986,0.669800977
4070901,刻制印章工,0.749289212,0.758756349,0.754142237
4070999,其他印章刻字人员,0.749289212,0.758756349,0.754142237
4071001,家用电子产品维修工,0.575739034,0.580831854,0.578349706
4071002,家用电器产品维修工,0.575739034,0.580831854,0.578349706
4071003,照相器材维修工,0.575739034,0.580831854,0.578349706
4071004,钟表维修工,0.575739034,0.580831854,0.578349706
4071005,乐器维修工,0.575739034,0.580831854,0.578349706
4071006,自行车维修工,0.575739034,0.580831854,0.578349706
4071099,其他日用机电产品维修人员,0.575739034,0.580831854,0.578349706
4071101,办公设备维修工,0.575739034,0.580831854,0.578349706
4071199,其他办公设备维修人员,0.575739034,0.580831854,0.578349706
4071201,保育员,0.703828228,0.724634977,0.714494143
4071202,家庭服务员,0.703828228,0.724634977,0.714494143
4071299,其他保育、家庭服务人员,0.703828228,0.724634977,0.714494143
4071301,垃圾清运工,1,1,1
4071302,保洁员,0.876505357,0.885177264,0.880950733
4071401,殡仪服务员,0.644523738,0.646372945,0.645471674
4071402,尸体接运工,0.644523738,0.646372945,0.645471674
4071403,尸体防腐工,0.644523738,0.646372945,0.645471674
4071404,尸体整容工,0.644523738,0.646372945,0.645471674
4071405,尸体火化工,0.644523738,0.646372945,0.645471674
4071406,墓地管理员,0.644523738,0.646372945,0.645471674
4071499,其他殡葬服务人员,0.644523738,0.646372945,0.645471674
5010101,艺工,0.690566426,0.691612952,0.691102894
5010102,酒花生产工,0.690566426,0.691612952,0.691102894
5010103,物种子繁育工,0.690566426,0.691612952,0.691102894
5010104,作物植保工,0.690566426,0.691612952,0.691102894
5010199,其他大田作物生产人员,0.690566426,0.691612952,0.691102894
5010201,农业实验工,0.690566426,0.691612952,0.691102894
