province,industry,year,employment,exposure
浙江,采矿业,2013,1.0,0.5125208943995355
浙江,制造业,2013,357.9,0.6847175650925181
浙江,电力、热力、燃气及水生产和供应业,2013,13.5,0.5801516371950981
浙江,建筑业,2013,303.2,0.6347082232359608
浙江,交通运输、仓储和邮政业,2013,31.4,0.5359857648246004
浙江,信息传输、软件和信息技术服务业,2013,15.4,0.30552326914336103
浙江,批发和零售业,2013,40.2,0.41448412652779204
浙江,住宿和餐饮业,2013,14.7,0.7053722687093864
浙江,金融业,2013,36.3,0.2464877853992743
浙江,房地产业,2013,17.9,0.29801142930015084
浙江,租赁和商务服务业,2013,28.8,0.47578153570443577
浙江,科学研究和技术服务业,2013,16.0,0.3957922605974184
浙江,水利、环境和公共设施管理业,2013,11.7,0.5811363001515862
浙江,居民服务、修理和其他服务业,2013,2.2,0.6329928585763148
浙江,教育业,2013,68.4,0.3110199808341884
浙江,卫生和社会工作,2013,39.4,0.3910500687036733
浙江,文化、体育和娱乐业,2013,7.2,0.49574940735891965
浙江,公共管理、社会保障和社会组织,2013,65.6,0.2793208238428194
浙江,农林牧渔业,2012,0.8,0.46712666401014213
浙江,采矿业,2012,1.4,0.5125208943995355
浙江,制造业,2012,372.5,0.6847175650925181
浙江,电力、热力、燃气及水生产和供应业,2012,13.3,0.5801516371950981
浙江,建筑业,2012,294.1,0.6347082232359608
浙江,交通运输、仓储和邮政业,2012,29.4,0.5359857648246004
浙江,信息传输、软件和信息技术服务业,2012,14.1,0.30552326914336103
浙江,批发和零售业,2012,39.3,0.41448412652779204
浙江,住宿和餐饮业,2012,16.3,0.7053722687093864
浙江,金融业,2012,36.4,0.2464877853992743
浙江,房地产业,2012,17.5,0.29801142930015084
浙江,租赁和商务服务业,2012,29.2,0.47578153570443577
浙江,科学研究和技术服务业,2012,17.5,0.3957922605974184
浙江,水利、环境和公共设施管理业,2012,12.9,0.5811363001515862
浙江,居民服务、修理和其他服务业,2012,2.0,0.6329928585763148
浙江,教育业,2012,66.2,0.3110199808341884
浙江,卫生和社会工作,2012,37.4,0.3910500687036733
浙江,文化、体育和娱乐业,2012,6.7,0.49574940735891965
浙江,公共管理、社会保障和社会组织,2012,63.3,0.2793208238428194
浙江,农林牧渔业,2011,1.5,0.46712666401014213
浙江,采矿业,2011,1.6,0.5125208943995355
浙江,制造业,2011,376.7,0.6847175650925181
浙江,电力、热力、燃气及水生产和供应业,2011,13.9,0.5801516371950981
浙江,建筑业,2011,236.7,0.6347082232359608
浙江,交通运输、仓储和邮政业,2011,27.4,0.5359857648246004
浙江,信息传输、软件和信息技术服务业,2011,12.6,0.30552326914336103
浙江,批发和零售业,2011,37.9,0.41448412652779204
浙江,住宿和餐饮业,2011,18.1,0.7053722687093864
浙江,金融业,2011,31.9,0.2464877853992743
浙江,房地产业,2011,15.3,0.29801142930015084
浙江,租赁和商务服务业,2011,27.7,0.47578153570443577
浙江,科学研究和技术服务业,2011,15.5,0.3957922605974184
浙江,水利、环境和公共设施管理业,2011,11.9,0.5811363001515862
浙江,居民服务、修理和其他服务业,2011,1.7,0.6329928585763148
浙江,教育业,2011,63.5,0.3110199808341884
浙江,卫生和社会工作,2011,35.3,0.3910500687036733
浙江,文化、体育和娱乐业,2011,6.6,0.49574940735891965
浙江,公共管理、社会保障和社会组织,2011,59.9,0.2793208238428194
浙江,农林牧渔业,2010,1.4,0.46712666401014213
浙江,采矿业,2010,1.7,0.5125208943995355
浙江,制造业,2010,351.7,0.6847175650925181
浙江,电力、热力、燃气及水生产和供应业,2010,12.6,0.5801516371950981
浙江,建筑业,2010,180.2,0.6347082232359608
浙江,交通运输、仓储和邮政业,2010,25.2,0.5359857648246004
浙江,信息传输、软件和信息技术服务业,2010,11.2,0.30552326914336103
浙江,批发和零售业,2010,31.0,0.41448412652779204
浙江,住宿和餐饮业,2010,15.6,0.7053722687093864
浙江,金融业,2010,29.4,0.2464877853992743
浙江,房地产业,2010,13.6,0.29801142930015084
浙江,租赁和商务服务业,2010,26.0,0.47578153570443577
浙江,科学研究和技术服务业,2010,14.0,0.3957922605974184
浙江,水利、环境和公共设施管理业,2010,10.9,0.5811363001515862
浙江,居民服务、修理和其他服务业,2010,1.6,0.6329928585763148
浙江,教育业,2010,61.1,0.3110199808341884
浙江,卫生和社会工作,2010,32.4,0.3910500687036733
浙江,文化、体育和娱乐业,2010,6.2,0.49574940735891965
浙江,公共管理、社会保障和社会组织,2010,57.5,0.2793208238428194
浙江,农林牧渔业,2009,1.5,0.46712666401014213
浙江,采矿业,2009,1.7,0.5125208943995355
浙江,制造业,2009,333.1,0.6847175650925181
浙江,电力、热力、燃气及水生产和供应业,2009,12.5,0.5801516371950981
浙江,建筑业,2009,155.8,0.6347082232359608
浙江,交通运输、仓储和邮政业,2009,23.9,0.5359857648246004
浙江,信息传输、软件和信息技术服务业,2009,10.0,0.30552326914336103
浙江,批发和零售业,2009,28.1,0.41448412652779204
浙江,住宿和餐饮业,2009,14.9,0.7053722687093864
浙江,金融业,2009,28.0,0.2464877853992743
浙江,房地产业,2009,10.4,0.29801142930015084
浙江,租赁和商务服务业,2009,24.0,0.47578153570443577
浙江,科学研究和技术服务业,2009,10.5,0.3957922605974184
浙江,水利、环境和公共设施管理业,2009,8.3,0.5811363001515862
浙江,居民服务、修理和其他服务业,2009,1.6,0.6329928585763148
浙江,教育业,2009,57.8,0.3110199808341884
浙江,卫生和社会工作,2009,29.8,0.3910500687036733
浙江,文化、体育和娱乐业,2009,5.9,0.49574940735891965
浙江,公共管理、社会保障和社会组织,2009,56.1,0.2793208238428194
浙江,农林牧渔业,2008,1.6,0.46712666401014213
浙江,采矿业,2008,1.6,0.5125208943995355
浙江,制造业,2008,319.2,0.6847175650925181
浙江,电力、热力、燃气及水生产和供应业,2008,12.2,0.5801516371950981
浙江,建筑业,2008,121.7,0.6347082232359608
浙江,交通运输、仓储和邮政业,2008,22.1,0.5359857648246004
浙江,信息传输、软件和信息技术服务业,2008,8.9,0.30552326914336103
浙江,批发和零售业,2008,24.7,0.41448412652779204
浙江,住宿和餐饮业,2008,14.3,0.7053722687093864
浙江,金融业,2008,25.5,0.2464877853992743
浙江,房地产业,2008,9.3,0.29801142930015084
浙江,租赁和商务服务业,2008,20.4,0.47578153570443577
浙江,科学研究和技术服务业,2008,9.6,0.3957922605974184
浙江,水利、环境和公共设施管理业,2008,7.4,0.5811363001515862
浙江,居民服务、修理和其他服务业,2008,1.3,0.6329928585763148
浙江,教育业,2008,55.9,0.3110199808341884
浙江,卫生和社会工作,2008,28.1,0.3910500687036733
浙江,文化、体育和娱乐业,2008,5.2,0.49574940735891965
浙江,公共管理、社会保障和社会组织,2008,52.4,0.2793208238428194
海南,农林牧渔业,2024,3.1,0.46712666401014213
海南,采矿业,2024,0.5,0.5125208943995355
海南,制造业,2024,8.1,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2024,2.0,0.5801516371950981
海南,建筑业,2024,2.1,0.6347082232359608
海南,交通运输、仓储和邮政业,2024,6.7,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2024,2.1,0.30552326914336103
海南,批发和零售业,2024,6.8,0.41448412652779204
海南,住宿和餐饮业,2024,4.6,0.7053722687093864
海南,金融业,2024,4.8,0.2464877853992743
海南,房地产业,2024,8.0,0.29801142930015084
海南,租赁和商务服务业,2024,4.5,0.47578153570443577
海南,科学研究和技术服务业,2024,2.9,0.3957922605974184
海南,水利、环境和公共设施管理业,2024,5.2,0.5811363001515862
海南,居民服务、修理和其他服务业,2024,0.8,0.6329928585763148
海南,教育业,2024,17.1,0.3110199808341884
海南,卫生和社会工作,2024,8.6,0.3910500687036733
海南,文化、体育和娱乐业,2024,1.8,0.49574940735891965
海南,公共管理、社会保障和社会组织,2024,16.2,0.2793208238428194
海南,农林牧渔业,2023,3.2,0.46712666401014213
海南,采矿业,2023,0.5,0.5125208943995355
海南,制造业,2023,7.9,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2023,2.3,0.5801516371950981
海南,建筑业,2023,1.9,0.6347082232359608
海南,交通运输、仓储和邮政业,2023,7.0,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2023,2.0,0.30552326914336103
海南,批发和零售业,2023,7.0,0.41448412652779204
海南,住宿和餐饮业,2023,4.4,0.7053722687093864
海南,金融业,2023,4.4,0.2464877853992743
海南,房地产业,2023,7.8,0.29801142930015084
海南,租赁和商务服务业,2023,3.9,0.47578153570443577
海南,科学研究和技术服务业,2023,2.8,0.3957922605974184
海南,水利、环境和公共设施管理业,2023,5.2,0.5811363001515862
海南,居民服务、修理和其他服务业,2023,0.5,0.6329928585763148
海南,教育业,2023,16.9,0.3110199808341884
海南,卫生和社会工作,2023,8.3,0.3910500687036733
海南,文化、体育和娱乐业,2023,1.7,0.49574940735891965
海南,公共管理、社会保障和社会组织,2023,14.4,0.2793208238428194
海南,农林牧渔业,2022,3.6,0.46712666401014213
海南,采矿业,2022,0.5,0.5125208943995355
海南,制造业,2022,8.5,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2022,2.3,0.5801516371950981
海南,建筑业,2022,4.0,0.6347082232359608
海南,交通运输、仓储和邮政业,2022,7.1,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2022,2.5,0.30552326914336103
海南,批发和零售业,2022,7.8,0.41448412652779204
海南,住宿和餐饮业,2022,4.7,0.7053722687093864
海南,金融业,2022,5.5,0.2464877853992743
海南,房地产业,2022,8.7,0.29801142930015084
海南,租赁和商务服务业,2022,3.8,0.47578153570443577
海南,科学研究和技术服务业,2022,3.2,0.3957922605974184
海南,水利、环境和公共设施管理业,2022,5.4,0.5811363001515862
海南,居民服务、修理和其他服务业,2022,0.6,0.6329928585763148
海南,教育业,2022,16.9,0.3110199808341884
海南,卫生和社会工作,2022,8.1,0.3910500687036733
海南,文化、体育和娱乐业,2022,1.6,0.49574940735891965
海南,公共管理、社会保障和社会组织,2022,14.3,0.2793208238428194
海南,农林牧渔业,2021,3.6,0.46712666401014213
海南,采矿业,2021,0.6,0.5125208943995355
海南,制造业,2021,8.2,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2021,2.4,0.5801516371950981
海南,建筑业,2021,5.3,0.6347082232359608
海南,交通运输、仓储和邮政业,2021,7.3,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2021,2.8,0.30552326914336103
海南,批发和零售业,2021,7.3,0.41448412652779204
海南,住宿和餐饮业,2021,4.9,0.7053722687093864
海南,金融业,2021,7.7,0.2464877853992743
海南,房地产业,2021,9.4,0.29801142930015084
海南,租赁和商务服务业,2021,3.6,0.47578153570443577
海南,科学研究和技术服务业,2021,3.1,0.3957922605974184
海南,水利、环境和公共设施管理业,2021,5.1,0.5811363001515862
海南,居民服务、修理和其他服务业,2021,0.6,0.6329928585763148
海南,教育业,2021,16.9,0.3110199808341884
海南,卫生和社会工作,2021,8.3,0.3910500687036733
海南,文化、体育和娱乐业,2021,1.6,0.49574940735891965
海南,公共管理、社会保障和社会组织,2021,15.0,0.2793208238428194
海南,农林牧渔业,2020,4.4,0.46712666401014213
海南,采矿业,2020,0.5,0.5125208943995355
海南,制造业,2020,7.2,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2020,2.2,0.5801516371950981
海南,建筑业,2020,5.7,0.6347082232359608
海南,交通运输、仓储和邮政业,2020,7.8,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2020,2.4,0.30552326914336103
海南,批发和零售业,2020,6.5,0.41448412652779204
海南,住宿和餐饮业,2020,5.2,0.7053722687093864
海南,金融业,2020,8.1,0.2464877853992743
海南,房地产业,2020,8.4,0.29801142930015084
海南,租赁和商务服务业,2020,3.1,0.47578153570443577
海南,科学研究和技术服务业,2020,2.5,0.3957922605974184
海南,水利、环境和公共设施管理业,2020,4.4,0.5811363001515862
海南,居民服务、修理和其他服务业,2020,0.9,0.6329928585763148
海南,教育业,2020,15.2,0.3110199808341884
海南,卫生和社会工作,2020,7.6,0.3910500687036733
海南,文化、体育和娱乐业,2020,1.6,0.49574940735891965
海南,公共管理、社会保障和社会组织,2020,14.9,0.2793208238428194
海南,农林牧渔业,2019,2.9,0.46712666401014213
海南,采矿业,2019,0.5,0.5125208943995355
海南,制造业,2019,7.3,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2019,2.2,0.5801516371950981
海南,建筑业,2019,6.2,0.6347082232359608
海南,交通运输、仓储和邮政业,2019,7.3,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2019,2.2,0.30552326914336103
海南,批发和零售业,2019,5.6,0.41448412652779204
海南,住宿和餐饮业,2019,5.5,0.7053722687093864
海南,金融业,2019,5.1,0.2464877853992743
海南,房地产业,2019,8.2,0.29801142930015084
海南,租赁和商务服务业,2019,3.1,0.47578153570443577
海南,科学研究和技术服务业,2019,2.1,0.3957922605974184
海南,水利、环境和公共设施管理业,2019,3.6,0.5811363001515862
海南,居民服务、修理和其他服务业,2019,0.7,0.6329928585763148
海南,教育业,2019,14.4,0.3110199808341884
海南,卫生和社会工作,2019,7.3,0.3910500687036733
海南,文化、体育和娱乐业,2019,1.3,0.49574940735891965
海南,公共管理、社会保障和社会组织,2019,16.7,0.2793208238428194
海南,农林牧渔业,2018,3.9,0.46712666401014213
海南,采矿业,2018,0.5,0.5125208943995355
海南,制造业,2018,7.2,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2018,2.2,0.5801516371950981
海南,建筑业,2018,5.7,0.6347082232359608
海南,交通运输、仓储和邮政业,2018,7.6,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2018,2.2,0.30552326914336103
海南,批发和零售业,2018,5.5,0.41448412652779204
海南,住宿和餐饮业,2018,6.1,0.7053722687093864
海南,金融业,2018,5.0,0.2464877853992743
海南,房地产业,2018,8.6,0.29801142930015084
海南,租赁和商务服务业,2018,2.0,0.47578153570443577
海南,科学研究和技术服务业,2018,2.0,0.3957922605974184
海南,水利、环境和公共设施管理业,2018,3.6,0.5811363001515862
海南,居民服务、修理和其他服务业,2018,0.4,0.6329928585763148
海南,教育业,2018,13.1,0.3110199808341884
海南,卫生和社会工作,2018,6.9,0.3910500687036733
海南,文化、体育和娱乐业,2018,1.4,0.49574940735891965
海南,公共管理、社会保障和社会组织,2018,15.7,0.2793208238428194
海南,农林牧渔业,2017,5.6,0.46712666401014213
海南,采矿业,2017,0.5,0.5125208943995355
海南,制造业,2017,7.8,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2017,2.1,0.5801516371950981
海南,建筑业,2017,6.3,0.6347082232359608
海南,交通运输、仓储和邮政业,2017,7.1,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2017,1.9,0.30552326914336103
海南,批发和零售业,2017,5.7,0.41448412652779204
海南,住宿和餐饮业,2017,5.9,0.7053722687093864
海南,金融业,2017,4.8,0.2464877853992743
海南,房地产业,2017,9.2,0.29801142930015084
海南,租赁和商务服务业,2017,2.0,0.47578153570443577
海南,科学研究和技术服务业,2017,2.0,0.3957922605974184
海南,水利、环境和公共设施管理业,2017,3.4,0.5811363001515862
海南,居民服务、修理和其他服务业,2017,0.5,0.6329928585763148
海南,教育业,2017,13.2,0.3110199808341884
海南,卫生和社会工作,2017,6.7,0.3910500687036733
海南,文化、体育和娱乐业,2017,1.3,0.49574940735891965
海南,公共管理、社会保障和社会组织,2017,15.0,0.2793208238428194
海南,农林牧渔业,2016,7.6,0.46712666401014213
海南,采矿业,2016,0.5,0.5125208943995355
海南,制造业,2016,8.1,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2016,2.3,0.5801516371950981
海南,建筑业,2016,7.1,0.6347082232359608
海南,交通运输、仓储和邮政业,2016,7.0,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2016,1.6,0.30552326914336103
海南,批发和零售业,2016,5.8,0.41448412652779204
海南,住宿和餐饮业,2016,6.0,0.7053722687093864
海南,金融业,2016,4.3,0.2464877853992743
海南,房地产业,2016,8.4,0.29801142930015084
海南,租赁和商务服务业,2016,1.9,0.47578153570443577
海南,科学研究和技术服务业,2016,2.1,0.3957922605974184
海南,水利、环境和公共设施管理业,2016,3.1,0.5811363001515862
海南,居民服务、修理和其他服务业,2016,0.4,0.6329928585763148
海南,教育业,2016,13.1,0.3110199808341884
海南,卫生和社会工作,2016,6.3,0.3910500687036733
海南,文化、体育和娱乐业,2016,1.3,0.49574940735891965
海南,公共管理、社会保障和社会组织,2016,14.3,0.2793208238428194
海南,农林牧渔业,2015,8.8,0.46712666401014213
海南,采矿业,2015,0.6,0.5125208943995355
海南,制造业,2015,8.8,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2015,2.4,0.5801516371950981
海南,建筑业,2015,6.9,0.6347082232359608
海南,交通运输、仓储和邮政业,2015,6.5,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2015,1.5,0.30552326914336103
海南,批发和零售业,2015,5.6,0.41448412652779204
海南,住宿和餐饮业,2015,6.0,0.7053722687093864
海南,金融业,2015,4.1,0.2464877853992743
海南,房地产业,2015,7.7,0.29801142930015084
海南,租赁和商务服务业,2015,2.1,0.47578153570443577
海南,科学研究和技术服务业,2015,2.2,0.3957922605974184
海南,水利、环境和公共设施管理业,2015,2.9,0.5811363001515862
海南,居民服务、修理和其他服务业,2015,0.5,0.6329928585763148
海南,教育业,2015,13.0,0.3110199808341884
海南,卫生和社会工作,2015,5.9,0.3910500687036733
海南,文化、体育和娱乐业,2015,1.2,0.49574940735891965
海南,公共管理、社会保障和社会组织,2015,13.6,0.2793208238428194
海南,农林牧渔业,2014,10.4,0.46712666401014213
海南,采矿业,2014,0.7,0.5125208943995355
海南,制造业,2014,9.7,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2014,2.3,0.5801516371950981
海南,建筑业,2014,7.3,0.6347082232359608
海南,交通运输、仓储和邮政业,2014,5.4,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2014,1.6,0.30552326914336103
海南,批发和零售业,2014,5.9,0.41448412652779204
海南,住宿和餐饮业,2014,6.5,0.7053722687093864
海南,金融业,2014,3.4,0.2464877853992743
海南,房地产业,2014,7.4,0.29801142930015084
海南,租赁和商务服务业,2014,2.5,0.47578153570443577
海南,科学研究和技术服务业,2014,2.2,0.3957922605974184
海南,水利、环境和公共设施管理业,2014,2.8,0.5811363001515862
海南,居民服务、修理和其他服务业,2014,0.4,0.6329928585763148
海南,教育业,2014,12.9,0.3110199808341884
海南,卫生和社会工作,2014,5.7,0.3910500687036733
海南,文化、体育和娱乐业,2014,1.2,0.49574940735891965
海南,公共管理、社会保障和社会组织,2014,13.2,0.2793208238428194
海南,农林牧渔业,2013,4.8,0.46712666401014213
海南,采矿业,2013,0.8,0.5125208943995355
海南,制造业,2013,10.6,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2013,2.2,0.5801516371950981
海南,建筑业,2013,7.7,0.6347082232359608
海南,交通运输、仓储和邮政业,2013,5.4,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2013,1.3,0.30552326914336103
海南,批发和零售业,2013,12.8,0.41448412652779204
海南,住宿和餐饮业,2013,6.8,0.7053722687093864
海南,金融业,2013,2.8,0.2464877853992743
海南,房地产业,2013,5.8,0.29801142930015084
海南,租赁和商务服务业,2013,2.0,0.47578153570443577
海南,科学研究和技术服务业,2013,2.0,0.3957922605974184
海南,水利、环境和公共设施管理业,2013,3.1,0.5811363001515862
海南,居民服务、修理和其他服务业,2013,0.4,0.6329928585763148
海南,教育业,2013,12.5,0.3110199808341884
海南,卫生和社会工作,2013,5.3,0.3910500687036733
海南,文化、体育和娱乐业,2013,1.3,0.49574940735891965
海南,公共管理、社会保障和社会组织,2013,11.3,0.2793208238428194
海南,农林牧渔业,2012,11.9,0.46712666401014213
海南,采矿业,2012,1.0,0.5125208943995355
海南,制造业,2012,9.5,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2012,2.1,0.5801516371950981
海南,建筑业,2012,6.0,0.6347082232359608
海南,交通运输、仓储和邮政业,2012,4.5,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2012,1.0,0.30552326914336103
海南,批发和零售业,2012,5.4,0.41448412652779204
海南,住宿和餐饮业,2012,6.2,0.7053722687093864
海南,金融业,2012,2.8,0.2464877853992743
海南,房地产业,2012,4.2,0.29801142930015084
海南,租赁和商务服务业,2012,2.0,0.47578153570443577
海南,科学研究和技术服务业,2012,1.7,0.3957922605974184
海南,水利、环境和公共设施管理业,2012,2.6,0.5811363001515862
海南,居民服务、修理和其他服务业,2012,0.2,0.6329928585763148
海南,教育业,2012,12.3,0.3110199808341884
海南,卫生和社会工作,2012,4.8,0.3910500687036733
海南,文化、体育和娱乐业,2012,1.1,0.49574940735891965
海南,公共管理、社会保障和社会组织,2012,10.8,0.2793208238428194
海南,农林牧渔业,2011,11.8,0.46712666401014213
海南,采矿业,2011,1.0,0.5125208943995355
海南,制造业,2011,8.4,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2011,2.0,0.5801516371950981
海南,建筑业,2011,5.6,0.6347082232359608
海南,交通运输、仓储和邮政业,2011,4.6,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2011,1.0,0.30552326914336103
海南,批发和零售业,2011,4.4,0.41448412652779204
海南,住宿和餐饮业,2011,5.2,0.7053722687093864
海南,金融业,2011,2.4,0.2464877853992743
海南,房地产业,2011,3.5,0.29801142930015084
海南,租赁和商务服务业,2011,2.4,0.47578153570443577
海南,科学研究和技术服务业,2011,1.6,0.3957922605974184
海南,水利、环境和公共设施管理业,2011,2.2,0.5811363001515862
海南,居民服务、修理和其他服务业,2011,0.4,0.6329928585763148
海南,教育业,2011,12.5,0.3110199808341884
海南,卫生和社会工作,2011,4.5,0.3910500687036733
海南,文化、体育和娱乐业,2011,1.2,0.49574940735891965
海南,公共管理、社会保障和社会组织,2011,10.6,0.2793208238428194
海南,农林牧渔业,2010,12.3,0.46712666401014213
海南,采矿业,2010,0.9,0.5125208943995355
海南,制造业,2010,8.0,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2010,2.0,0.5801516371950981
海南,建筑业,2010,6.8,0.6347082232359608
海南,交通运输、仓储和邮政业,2010,4.3,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2010,0.7,0.30552326914336103
海南,批发和零售业,2010,3.5,0.41448412652779204
海南,住宿和餐饮业,2010,4.4,0.7053722687093864
海南,金融业,2010,2.1,0.2464877853992743
海南,房地产业,2010,3.2,0.29801142930015084
海南,租赁和商务服务业,2010,2.2,0.47578153570443577
海南,科学研究和技术服务业,2010,1.7,0.3957922605974184
海南,水利、环境和公共设施管理业,2010,2.2,0.5811363001515862
海南,居民服务、修理和其他服务业,2010,0.3,0.6329928585763148
海南,教育业,2010,11.8,0.3110199808341884
海南,卫生和社会工作,2010,4.1,0.3910500687036733
海南,文化、体育和娱乐业,2010,1.2,0.49574940735891965
海南,公共管理、社会保障和社会组织,2010,9.7,0.2793208238428194
海南,农林牧渔业,2009,14.6,0.46712666401014213
海南,采矿业,2009,0.9,0.5125208943995355
海南,制造业,2009,7.5,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2009,1.9,0.5801516371950981
海南,建筑业,2009,6.2,0.6347082232359608
海南,交通运输、仓储和邮政业,2009,4.2,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2009,0.7,0.30552326914336103
海南,批发和零售业,2009,3.2,0.41448412652779204
海南,住宿和餐饮业,2009,4.0,0.7053722687093864
海南,金融业,2009,2.0,0.2464877853992743
海南,房地产业,2009,2.4,0.29801142930015084
海南,租赁和商务服务业,2009,2.1,0.47578153570443577
海南,科学研究和技术服务业,2009,1.6,0.3957922605974184
海南,水利、环境和公共设施管理业,2009,2.0,0.5811363001515862
海南,居民服务、修理和其他服务业,2009,0.2,0.6329928585763148
海南,教育业,2009,11.2,0.3110199808341884
海南,卫生和社会工作,2009,3.8,0.3910500687036733
海南,文化、体育和娱乐业,2009,1.4,0.49574940735891965
海南,公共管理、社会保障和社会组织,2009,9.5,0.2793208238428194
海南,农林牧渔业,2008,16.7,0.46712666401014213
海南,采矿业,2008,0.9,0.5125208943995355
海南,制造业,2008,7.3,0.6847175650925181
海南,电力、热力、燃气及水生产和供应业,2008,1.8,0.5801516371950981
海南,建筑业,2008,4.9,0.6347082232359608
海南,交通运输、仓储和邮政业,2008,4.2,0.5359857648246004
海南,信息传输、软件和信息技术服务业,2008,0.6,0.30552326914336103
海南,批发和零售业,2008,2.8,0.41448412652779204
海南,住宿和餐饮业,2008,3.8,0.7053722687093864
海南,金融业,2008,1.9,0.2464877853992743
海南,房地产业,2008,2.2,0.29801142930015084
海南,租赁和商务服务业,2008,2.0,0.47578153570443577
海南,科学研究和技术服务业,2008,1.5,0.3957922605974184
海南,水利、环境和公共设施管理业,2008,2.0,0.5811363001515862
海南,居民服务、修理和其他服务业,2008,0.1,0.6329928585763148
海南,教育业,2008,10.2,0.3110199808341884
海南,卫生和社会工作,2008,3.5,0.3910500687036733
海南,文化、体育和娱乐业,2008,1.2,0.49574940735891965
海南,公共管理、社会保障和社会组织,2008,9.0,0.2793208238428194
湖北,农林牧渔业,2024,1.4,0.46712666401014213
湖北,采矿业,2024,2.8,0.5125208943995355
湖北,制造业,2024,124.9,0.6847175650925181
湖北,电力、热力、燃气及水生产和供应业,2024,10.9,0.5801516371950981
湖北,建筑业,2024,84.8,0.6347082232359608
湖北,交通运输、仓储和邮政业,2024,29.1,0.5359857648246004
湖北,信息传输、软件和信息技术服务业,2024,16.9,0.30552326914336103
湖北,批发和零售业,2024,30.4,0.41448412652779204
湖北,住宿和餐饮业,2024,10.1,0.7053722687093864
湖北,金融业,2024,23.5,0.2464877853992743
湖北,房地产业,2024,20.6,0.29801142930015084
湖北,租赁和商务服务业,2024,36.7,0.47578153570443577
湖北,科学研究和技术服务业,2024,17.1,0.3957922605974184
湖北,水利、环境和公共设施管理业,2024,9.1,0.5811363001515862
湖北,居民服务、修理和其他服务业,2024,3.9,0.6329928585763148
湖北,教育业,2024,70.2,0.3110199808341884
湖北,卫生和社会工作,2024,46.7,0.3910500687036733
湖北,文化、体育和娱乐业,2024,5.9,0.49574940735891965
湖北,公共管理、社会保障和社会组织,2024,65.8,0.2793208238428194
湖北,农林牧渔业,2023,1.7,0.46712666401014213
湖北,采矿业,2023,2.7,0.5125208943995355
湖北,制造业,2023,121.3,0.6847175650925181
湖北,电力、热力、燃气及水生产和供应业,2023,10.5,0.5801516371950981
湖北,建筑业,2023,89.8,0.6347082232359608
湖北,交通运输、仓储和邮政业,2023,29.6,0.5359857648246004
湖北,信息传输、软件和信息技术服务业,2023,16.8,0.30552326914336103
湖北,批发和零售业,2023,32.2,0.41448412652779204
湖北,住宿和餐饮业,2023,10.3,0.7053722687093864
湖北,金融业,2023,21.1,0.2464877853992743
湖北,房地产业,2023,20.8,0.29801142930015084
湖北,租赁和商务服务业,2023,33.5,0.47578153570443577
湖北,科学研究和技术服务业,2023,16.4,0.3957922605974184
湖北,水利、环境和公共设施管理业,2023,9.1,0.5811363001515862
湖北,居民服务、修理和其他服务业,2023,3.6,0.6329928585763148
湖北,教育业,2023,74.8,0.3110199808341884
湖北,卫生和社会工作,2023,49.0,0.3910500687036733
湖北,文化、体育和娱乐业,2023,5.9,0.49574940735891965
湖北,公共管理、社会保障和社会组织,2023,77.1,0.2793208238428194
湖北,农林牧渔业,2022,1.8,0.46712666401014213
湖北,采矿业,2022,3.4,0.5125208943995355
湖北,制造业,2022,133.1,0.6847175650925181
湖北,电力、热力、燃气及水生产和供应业,2022,13.7,0.5801516371950981
湖北,建筑业,2022,100.1,0.6347082232359608
湖北,交通运输、仓储和邮政业,2022,27.5,0.5359857648246004
湖北,信息传输、软件和信息技术服务业,2022,16.7,0.30552326914336103
